cid,cname,O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,PctVotes
176,Uluberia Purba,1,PRATYUSH MANDAL,Bharatiya Janata Party,69110,290,69400,35.95
176,Uluberia Purba,2,BIDESH RANJAN BOSE,All India Trinamool Congress,86322,204,86526,44.83
176,Uluberia Purba,3,ANOWAR MALLICK,Indian Unity Centre,1231,2,1233,0.64
176,Uluberia Purba,4,ABBAS UDDIN KHAN,Rashtriya Secular Majlis Party,30377,81,30458,15.78
176,Uluberia Purba,5,GANESH DAS,Independent,1074,1,1075,0.56
176,Uluberia Purba,6,SIYABADDIN KAJI,Independent,600,1,601,0.31
176,Uluberia Purba,7,SUSHANTA DOLUI,Independent,1616,1,1617,0.84
176,Uluberia Purba,8,NOTA,None of the Above,2100,11,2111,1.09
177,Uluberia Uttar,1,Ashok Dalui,Communist Party of India  (Marxist),19259,33,19292,10.38
177,Uluberia Uttar,2,CHIRAN BERA,Bharatiya Janata Party,70378,120,70498,37.95
177,Uluberia Uttar,3,Dr. Nirmal Maji,All India Trinamool Congress,91324,177,91501,49.25
177,Uluberia Uttar,4,Avijit Das,Independent,935,0,935,0.5
177,Uluberia Uttar,5,Ganesh Chandra Hazra,Independent,365,2,367,0.2
177,Uluberia Uttar,6,NIRAPADA PANDIT,Independent,1181,0,1181,0.64
177,Uluberia Uttar,7,VIBEKANANDA MONDAL,Independent,758,0,758,0.41
177,Uluberia Uttar,8,NOTA,None of the Above,1244,4,1248,0.67
178,Uluberia Dakshin,1,SK KUTUB UDDIN AHMED,All India Forward Bloc,21098,12,21110,10.44
178,Uluberia Dakshin,2,PAPIA DEY (ADHIKARY),Bharatiya Janata Party,73363,79,73442,36.31
178,Uluberia Dakshin,3,PULAK ROY,All India Trinamool Congress,101796,84,101880,50.37
178,Uluberia Dakshin,4,JAYANTA KHATUA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1165,0,1165,0.58
178,Uluberia Dakshin,5,RAM PROSAD GHORAI,Indian Unity Centre,1024,0,1024,0.51
178,Uluberia Dakshin,6,AMAL KUMAR BARMAN,Independent,1314,0,1314,0.65
178,Uluberia Dakshin,7,SUJIT MONDAL,Independent,857,0,857,0.42
178,Uluberia Dakshin,8,NOTA,None of the Above,1473,1,1474,0.73
179,Shyampur,1,AMITABHA CHAKRABORTI,Indian National Congress,20382,26,20408,9.2
179,Shyampur,2,KALIPADA MANDAL,All India Trinamool Congress,114542,262,114804,51.74
179,Shyampur,3,TNUSREE CHAKRABORTY,Bharatiya Janata Party,83129,164,83293,37.54
179,Shyampur,4,PRADIP MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1001,1,1002,0.45
179,Shyampur,5,TUSHARKANTI MAL,Independent,607,1,608,0.27
179,Shyampur,6,SANKAR MANDAL,Independent,632,0,632,0.28
179,Shyampur,7,NOTA,None of the Above,1141,1,1142,0.51
180,Bagnan,1,Anupam Mallik,Bharatiya Janata Party,75781,141,75922,37.97
180,Bagnan,2,Arunava Sen (Raja),All India Trinamool Congress,105867,175,106042,53.04
180,Bagnan,3,Sk Bosir Ahmed,Communist Party of India  (Marxist),14512,43,14555,7.28
180,Bagnan,4,Pampa Sarkar Bera,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),462,2,464,0.23
180,Bagnan,5,Ramesh Khanra,Independent,213,1,214,0.11
180,Bagnan,6,Subhasish Adhikary,Independent,284,0,284,0.14
180,Bagnan,7,Sanjit Patra,Independent,906,0,906,0.45
180,Bagnan,8,NOTA,None of the Above,1546,2,1548,0.77
181,Amta,1,ASIT MITRA,Indian National Congress,25081,28,25109,12.02
181,Amta,2,DEBTANU BHATTACHARYA,Bharatiya Janata Party,76180,60,76240,36.51
181,Amta,3,SUKANTA KUMAR PAUL,All India Trinamool Congress,102344,101,102445,49.06
181,Amta,4,SANJEEB SANTRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1136,3,1139,0.55
181,Amta,5,DILIP KUMAR HAIT,Independent,526,0,526,0.25
181,Amta,6,BISWANATH DAS,Independent,1265,1,1266,0.61
181,Amta,7,RATAN CHANDRA MALICK,Independent,783,0,783,0.37
181,Amta,8,NOTA,None of the Above,1302,0,1302,0.62
182,Udaynarayanpur,1,ALOKE KOLEY,Indian National Congress,5158,20,5178,2.61
182,Udaynarayanpur,2,SAMIR KUMAR PANJA,All India Trinamool Congress,101023,487,101510,51.21
182,Udaynarayanpur,3,SUMIT RANJAN KARAR,Bharatiya Janata Party,87338,174,87512,44.15
182,Udaynarayanpur,4,ARNAB ADHIKARY,Independent,1716,2,1718,0.87
182,Udaynarayanpur,5,SAMIT KARMAKAR,Independent,1072,1,1073,0.54
182,Udaynarayanpur,6,NOTA,None of the Above,1216,4,1220,0.62
183,Jagatballavpur,1,ANUPAM GHOSH,Bharatiya Janata Party,87016,350,87366,37.06
183,Jagatballavpur,2,SITANATH GHOSH,All India Trinamool Congress,116137,425,116562,49.45
183,Jagatballavpur,3,GOBARDHAN MANNA,Indian Unity Centre,1971,1,1972,0.84
183,Jagatballavpur,4,SK SABBIR AHMED,Rashtriya Secular Majlis Party,25279,83,25362,10.76
183,Jagatballavpur,5,PANCHANAN MAHANTA,Independent,1688,2,1690,0.72
183,Jagatballavpur,6,NOTA,None of the Above,2760,9,2769,1.17
184,Domjur,1,UTTAM BERA,Communist Party of India  (Marxist),22727,41,22768,9.07
184,Domjur,2,KALYAN GHOSH,All India Trinamool Congress,130278,221,130499,52
184,Domjur,3,RAJIB BANERJEE    S/O- LATE DHANANJOY BANERJEE,Bharatiya Janata Party,87766,113,87879,35.01
184,Domjur,4,RAJANI BEGUM,Bharatiya Nyay-Adhikar Raksha Party,1300,0,1300,0.52
184,Domjur,5,TANMOY DAS,Independent,236,0,236,0.09
184,Domjur,6,NANDITA ROY,Independent,218,0,218,0.09
184,Domjur,7,RAJIB BANERJEE  S/O- AMARNATH BANERJEE,Independent,225,0,225,0.09
184,Domjur,8,RAJIB MONDAL,Independent,138,0,138,0.05
184,Domjur,9,SRIKUMAR NASKAR,Independent,198,0,198,0.08
184,Domjur,10,SANCHAYITA GHOSH,Independent,172,0,172,0.07
184,Domjur,11,SK. SHAMIM HOSSAIN,Independent,272,0,272,0.11
184,Domjur,12,SUBIR DALUI,Independent,424,0,424,0.17
184,Domjur,13,SUBHAS SANTRA,Independent,1712,0,1712,0.68
184,Domjur,14,SUMANTA KAYAL,Independent,2855,0,2855,1.14
184,Domjur,15,NOTA,None of the Above,2078,4,2082,0.83
185,Uttarpara,1,KANCHAN MULLICK,All India Trinamool Congress,93334,544,93878,46.96
185,Uttarpara,2,PRABIR KUMAR GHOSAL,Bharatiya Janata Party,57603,286,57889,28.96
185,Uttarpara,3,RAJAT BANERJEE (BAPPA),Communist Party of India  (Marxist),42376,342,42718,21.37
185,Uttarpara,4,SOURAV ROY,Communist Party of India  (Marxist-Leninist)  (Liberation),1217,6,1223,0.61
185,Uttarpara,5,RANJAN MUKHERJEE,Independent,826,7,833,0.42
185,Uttarpara,6,NOTA,None of the Above,3342,11,3353,1.68
186,Sreerampur,1,ALOK RANJAN BANERJEE,Indian National Congress,19223,178,19401,10.32
186,Sreerampur,2,KABIR SHANKAR BOSE,Bharatiya Janata Party,69241,347,69588,37
186,Sreerampur,3,DR. SUDIPTO ROY,All India Trinamool Congress,92435,586,93021,49.46
186,Sreerampur,4,MANGAL SARKAR,Bahujan Maha Party,905,9,914,0.49
186,Sreerampur,5,SAMIR SARKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),757,11,768,0.41
186,Sreerampur,6,BISWANATH BHATTACHERJEE,Independent,1073,2,1075,0.57
186,Sreerampur,7,SANTOSH KUMAR SINGH,Independent,906,8,914,0.49
186,Sreerampur,8,NOTA,None of the Above,2387,13,2400,1.28
187,Champdani,1,ARINDAM GUIN (BUBAI),All India Trinamool Congress,100512,460,100972,50.2
187,Champdani,2,ABDUL MANNAN,Indian National Congress,23053,219,23272,11.57
187,Champdani,3,DILIP SINGH,Bharatiya Janata Party,70617,277,70894,35.25
187,Champdani,4,MANGAL SARKAR,Bahujan Maha Party,781,9,790,0.39
187,Champdani,5,AJAY YADAV,Independent,411,5,416,0.21
187,Champdani,6,ARABIND KUMAR RABIDAS,Independent,807,1,808,0.4
187,Champdani,7,DILIP DAS,Independent,632,0,632,0.31
187,Champdani,8,NOTA,None of the Above,3338,9,3347,1.66
188,Singur,1,BECHARAM MANNA,All India Trinamool Congress,99852,1225,101077,48.15
188,Singur,2,RABINDRANATH BHATTACHARYA,Bharatiya Janata Party,74595,559,75154,35.8
188,Singur,3,SRIJAN BHATTACHARYYA,Communist Party of India  (Marxist),29639,377,30016,14.3
188,Singur,4,SHANKAR JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1339,7,1346,0.64
188,Singur,5,NOTA,None of the Above,2335,10,2345,1.12
189,Chandannagar,1,INDRANIL SEN,All India Trinamool Congress,85604,1174,86778,47.63
189,Chandannagar,2,GAUTAM SARKAR,Communist Party of India  (Marxist),33071,631,33702,18.5
189,Chandannagar,3,DEEPANJAN KUMAR GUHA,Bharatiya Janata Party,55275,474,55749,30.6
189,Chandannagar,4,UDAY VEER CHOUDHURY,Independent,532,6,538,0.3
189,Chandannagar,5,TANDRA BHATTACHARJEE (TANDRADI),Independent,352,13,365,0.2
189,Chandannagar,6,PRALOY MUKHERJEE,Independent,304,3,307,0.17
189,Chandannagar,7,RATAN KUMAR CHATTERJEE (R.K.C),Independent,1179,5,1184,0.65
189,Chandannagar,8,SUBRATA DEY,Independent,531,1,532,0.29
189,Chandannagar,9,NOTA,None of the Above,3000,23,3023,1.66
190,Chunchura,1,Asit Mazumder (Tapan),All India Trinamool Congress,115802,1302,117104,45.97
190,Chunchura,2,Goutam Mondal,Bahujan Samaj Party,1306,22,1328,0.52
190,Chunchura,3,PRANAB KUMAR GHOSH,All India Forward Bloc,28397,380,28777,11.3
190,Chunchura,4,Locket Chatterjee,Bharatiya Janata Party,98011,676,98687,38.74
190,Chunchura,5,Ajanta Sarkar,Socialist Party (India),1034,8,1042,0.41
190,Chunchura,6,AJIT KUMAR MURMU,Ambedkarite Party of India,827,12,839,0.33
190,Chunchura,7,Kashinath Murmu,Independent,1297,14,1311,0.51
190,Chunchura,8,Gopal Jee Pandey,Independent,639,7,646,0.25
190,Chunchura,9,Debkanta Sikdar,Independent,658,7,665,0.26
190,Chunchura,10,NOTA,None of the Above,4319,19,4338,1.7
191,Balagarh,1,MANORANJAN BAPARI,All India Trinamool Congress,99524,840,100364,45.63
191,Balagarh,2,MAHAMAYA MONDAL,Communist Party of India  (Marxist),19592,174,19766,8.99
191,Balagarh,3,SUBHAS CHANDRA HALDAR,Bharatiya Janata Party,93993,587,94580,43
191,Balagarh,4,SUKDEB BISWAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2133,9,2142,0.97
191,Balagarh,5,NOTA,None of the Above,3098,7,3105,1.41
192,Pandua,1,Amjad Hossain Sk.,Communist Party of India  (Marxist),41205,269,41474,18.54
192,Pandua,2,Partha Sharma,Bharatiya Janata Party,70651,365,71016,31.75
192,Pandua,3,Mina Roy,Bahujan Samaj Party,1632,18,1650,0.74
192,Pandua,4,Dr. Ratna De Nag,All India Trinamool Congress,102128,746,102874,45.99
192,Pandua,5,Paban Mazumder,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1971,11,1982,0.89
192,Pandua,6,Balai Saren,Ambedkarite Party of India,1254,6,1260,0.56
192,Pandua,7,Sk. Nasiruddin,Lok Jan Shakti Party,1239,5,1244,0.56
192,Pandua,8,NOTA,None of the Above,2159,5,2164,0.97
193,Saptagram,1,TAPAN DASGUPTA,All India Trinamool Congress,92689,639,93328,48.56
193,Saptagram,2,DEBABRATA BISWAS,Bharatiya Janata Party,83128,428,83556,43.48
193,Saptagram,3,PABITRA DEB,Indian National Congress,8233,99,8332,4.34
193,Saptagram,4,Ajoy Das,Independent,556,12,568,0.3
193,Saptagram,5,Paritosh Karmakar,Independent,306,10,316,0.16
193,Saptagram,6,Bishnu Chowdhuri,Independent,595,6,601,0.31
193,Saptagram,7,Milan Das,Independent,706,1,707,0.37
193,Saptagram,8,Subir Roy,Independent,1745,0,1745,0.91
193,Saptagram,9,NOTA,None of the Above,3031,6,3037,1.58
194,Chanditala,1,DEBASHISH DASGUPTA(YASH D GUPTAA),Bharatiya Janata Party,61620,151,61771,29.83
194,Chanditala,2,MD. SALIM,Communist Party of India  (Marxist),37005,156,37161,17.94
194,Chanditala,3,SWATI KHANDOKER,All India Trinamool Congress,102719,399,103118,49.79
194,Chanditala,4,ABDUL RAHIM MOLLICK,Independent,1882,4,1886,0.91
194,Chanditala,5,ONKAR MAJUMDER,Independent,1011,3,1014,0.49
194,Chanditala,6,NOTA,None of the Above,2153,3,2156,1.04
195,Jangipara,1,DEBJIT SARKAR,Bharatiya Janata Party,83474,485,83959,39.9
195,Jangipara,2,SNEHASIS CHAKRABORTY,All India Trinamool Congress,101054,831,101885,48.42
195,Jangipara,3,SK. MAINUDDIN,Rashtriya Secular Majlis Party,17661,95,17756,8.44
195,Jangipara,4,TANUSREE GHOSH,Independent,654,7,661,0.31
195,Jangipara,5,SAMIR BANDYOPADHYAY,Independent,449,18,467,0.22
195,Jangipara,6,SK. AMJAD ALI,Independent,953,5,958,0.46
195,Jangipara,7,SK. SAMSUDDIN,Independent,1681,4,1685,0.8
195,Jangipara,8,NOTA,None of the Above,3031,9,3040,1.44
196,Haripal,1,Dr. Karabi Manna,All India Trinamool Congress,109128,1087,110215,49.92
196,Haripal,2,Totan Bag,Bahujan Samaj Party,2108,24,2132,0.97
196,Haripal,3,Samiran Mitra,Bharatiya Janata Party,86561,582,87143,39.47
196,Haripal,4,Biswanath Ghosh,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2103,19,2122,0.96
196,Haripal,5,Simal Saren,Rashtriya Secular Majlis Party,15662,133,15795,7.15
196,Haripal,6,NOTA,None of the Above,3344,23,3367,1.53
197,Dhanekhali,1,ANIRBAN SAHA,Indian National Congress,8929,104,9033,3.86
197,Dhanekhali,2,ASIMA PATRA,All India Trinamool Congress,123509,1267,124776,53.36
197,Dhanekhali,3,TUSAR KUMAR MAJUMDAR,Bharatiya Janata Party,93861,756,94617,40.46
197,Dhanekhali,4,SAJAL KUMAR DE,Communist Party of India  (Marxist-Leninist)  (Liberation),3215,15,3230,1.38
197,Dhanekhali,5,NOTA,None of the Above,2167,15,2182,0.93
198,Tarakeswar,1,RAMENDU SINHARAY,All India Trinamool Congress,95384,1314,96698,46.96
198,Tarakeswar,2,SURAJIT GHOSH,Communist Party of India  (Marxist),14396,199,14595,7.09
198,Tarakeswar,3,Dr. Swapan Dasgupta,Bharatiya Janata Party,88461,753,89214,43.33
198,Tarakeswar,4,Sanju Chakraborty,Republican Party of India (Athawale),1690,7,1697,0.82
198,Tarakeswar,5,Sukumar Khanra,Independent,954,7,961,0.47
198,Tarakeswar,6,NOTA,None of the Above,2740,12,2752,1.34
199,Pursurah,1,DILIP YADAV,All India Trinamool Congress,90505,651,91156,40.86
199,Pursurah,2,BIMAN GHOSH,Bharatiya Janata Party,118607,727,119334,53.5
199,Pursurah,3,MONIKA MALIK GHOSH,Indian National Congress,7733,95,7828,3.51
199,Pursurah,4,CHIRANJIT BARIK,Independent,1952,16,1968,0.88
199,Pursurah,5,NOTA,None of the Above,2776,12,2788,1.25
200,Arambag,1,BANKIM CHANDRA SANTRA,Bahujan Samaj Party,2761,19,2780,1.26
200,Arambag,2,MADHUSUDAN BAG,Bharatiya Janata Party,102518,590,103108,46.88
200,Arambag,3,SAKTI MOHON MALIK,Communist Party of India  (Marxist),14841,124,14965,6.8
200,Arambag,4,SUJATA MONDAL,All India Trinamool Congress,95332,604,95936,43.62
200,Arambag,5,NOTA,None of the Above,3163,8,3171,1.44
201,Goghat,1,BISWANATH KARAK,Bharatiya Janata Party,101743,484,102227,46.56
201,Goghat,2,MANAS MAJUMDAR,All India Trinamool Congress,97523,557,98080,44.67
201,Goghat,3,SHIBA PRASAD MALICK,All India Forward Bloc,14288,90,14378,6.55
201,Goghat,4,SAMIR ROY,Bahujan Samaj Party,2364,14,2378,1.08
201,Goghat,5,NOTA,None of the Above,2472,10,2482,1.13
202,Khanakul,1,MUNSI NAZBUL KARIM,All India Trinamool Congress,94067,452,94519,43.36
202,Khanakul,2,SUSANTA GHOSH,Bharatiya Janata Party,106819,584,107403,49.27
202,Khanakul,3,FAISAL KHAN,Rashtriya Secular Majlis Party,8666,66,8732,4.01
202,Khanakul,4,ATANU SAMANTA,Independent,905,21,926,0.42
202,Khanakul,5,ADITYA MANIK,Independent,1036,9,1045,0.48
202,Khanakul,6,CHANDAN SAMANTA,Independent,2085,3,2088,0.96
202,Khanakul,7,NOTA,None of the Above,3275,3,3278,1.5
203,Tamluk,1,Goutam Panda,Communist Party of India,14552,166,14718,6.24
203,Tamluk,2,Saumen Kumar Mahapatra,All India Trinamool Congress,107441,802,108243,45.86
203,Tamluk,3,Hare Krishna Bera,Bharatiya Janata Party,106624,826,107450,45.52
203,Tamluk,4,Jnanananda Roy,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2739,17,2756,1.17
203,Tamluk,5,Sulalit Mallick,Amra Bangalee,189,3,192,0.08
203,Tamluk,6,Bhim Patra,Independent,773,1,774,0.33
203,Tamluk,7,Sandip Batabyal,Independent,760,2,762,0.32
203,Tamluk,8,NOTA,None of the Above,1130,6,1136,0.48
204,Panskura Purba,1,Ibrahim Ali Sk,Communist Party of India  (Marxist),20634,83,20717,10.44
204,Panskura Purba,2,Debabrata Pattanayek,Bharatiya Janata Party,81318,235,81553,41.11
204,Panskura Purba,3,Biplab Roy Chowdhury,All India Trinamool Congress,90972,241,91213,45.97
204,Panskura Purba,4,Chandramohan Manik,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1452,6,1458,0.73
204,Panskura Purba,5,Tarun Mandal,Indian Unity Centre,391,1,392,0.2
204,Panskura Purba,6,Bimal Poria,Amra Bangalee,904,0,904,0.46
204,Panskura Purba,7,Samir Hossain,Independent,977,3,980,0.49
204,Panskura Purba,8,NOTA,None of the Above,1177,6,1183,0.6
205,Panskura Paschim,1,CHITTARANJAN DASTHAKUR,Communist Party of India,14984,140,15124,6.46
205,Panskura Paschim,2,PHIROJA BIBI,All India Trinamool Congress,111047,658,111705,47.71
205,Panskura Paschim,3,SINTU SENAPATI,Bharatiya Janata Party,102144,672,102816,43.91
205,Panskura Paschim,4,PREETILATA DAS TEWARI,Lok Jan Shakti Party,813,4,817,0.35
205,Panskura Paschim,5,SUNIL KUMAR JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1230,9,1239,0.53
205,Panskura Paschim,6,NARAYAN KINKAR MISHRA,Independent,1101,2,1103,0.47
205,Panskura Paschim,7,NOTA,None of the Above,1331,6,1337,0.57
206,Moyna,1,Ashoke Dinda,Bharatiya Janata Party,107054,1055,108109,48.17
206,Moyna,2,Kamal Bag,Bahujan Samaj Party,761,5,766,0.34
206,Moyna,3,Manik Bhaumik,Indian National Congress,5030,78,5108,2.28
206,Moyna,4,Sangram Kumar Dolai,All India Trinamool Congress,106027,822,106849,47.61
206,Moyna,5,Subrata Bag,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1658,16,1674,0.75
206,Moyna,6,Biplab Barai,Independent,232,0,232,0.1
206,Moyna,7,Mahammad Ali Sk,Independent,360,1,361,0.16
206,Moyna,8,NOTA,None of the Above,1324,11,1335,0.59
207,Nandakumar,1,ADHIKARY NILANJAN,Bharatiya Janata Party,102106,669,102775,45.22
207,Nandakumar,2,KARUNA SANKAR BHOWMIK,Communist Party of India  (Marxist),12651,131,12782,5.62
207,Nandakumar,3,SUKUMAR DE,All India Trinamool Congress,107330,851,108181,47.6
207,Nandakumar,4,Saumitra Pattanayak,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1341,8,1349,0.59
207,Nandakumar,5,Marphat Ali Khan,Independent,711,4,715,0.31
207,Nandakumar,6,NOTA,None of the Above,1471,2,1473,0.65
208,Mahishadal,1,TILAK KUMAR CHAKRABORTY,All India Trinamool Congress,100768,1218,101986,46.49
208,Mahishadal,2,BISWANATH BANERJEE,Bharatiya Janata Party,98635,965,99600,45.41
208,Mahishadal,3,TAPAN KUMAR MAITY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),969,13,982,0.45
208,Mahishadal,4,BIKRAM CHATTERJEE,Rashtriya Secular Majlis Party,13685,111,13796,6.29
208,Mahishadal,5,KOUSHIK DAS,Independent,429,9,438,0.2
208,Mahishadal,6,PHAJLUR RAHAMAN SEK,Independent,785,3,788,0.36
208,Mahishadal,7,NOTA,None of the Above,1759,6,1765,0.8
209,Haldia,1,Kar Paik Manika,Communist Party of India  (Marxist),22510,178,22688,10.27
209,Haldia,2,Tapasi Mondal,Bharatiya Janata Party,103489,637,104126,47.15
209,Haldia,3,Subrata Ghorai,Bahujan Samaj Party,1920,2,1922,0.87
209,Haldia,4,Swapan Naskar,All India Trinamool Congress,88663,455,89118,40.36
209,Haldia,5,Narayan Pramanik,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1548,8,1556,0.7
209,Haldia,6,NOTA,None of the Above,1408,5,1413,0.64
210,Nandigram,1,ADHIKARI SUVENDU,Bharatiya Janata Party,109673,1091,110764,48.49
210,Nandigram,2,Mamata Banerjee,All India Trinamool Congress,107937,871,108808,47.64
210,Nandigram,3,Minakshi Mukherjee,Communist Party of India  (Marxist),6198,69,6267,2.74
210,Nandigram,4,MANOJ KUMAR DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),235,5,240,0.11
210,Nandigram,5,Dipak Kumar Gayen,Independent,74,0,74,0.03
210,Nandigram,6,Subrata Bose,Independent,72,1,73,0.03
210,Nandigram,7,Sk Saddam Hossain,Independent,310,3,313,0.14
210,Nandigram,8,Swapan Parua,Independent,773,3,776,0.34
210,Nandigram,9,NOTA,None of the Above,1089,1,1090,0.48
211,Chandipur,1,Ashis Kumar Guchhait,Communist Party of India  (Marxist),9708,129,9837,4.46
211,Chandipur,2,Pulak Kanti Guria,Bharatiya Janata Party,95695,603,96298,43.71
211,Chandipur,3,Biswanath Ghorai,Bahujan Samaj Party,1253,1,1254,0.57
211,Chandipur,4,Soham Chakraborty,All India Trinamool Congress,109193,577,109770,49.82
211,Chandipur,5,Bikash Chandra Das,West Bengal Socialist Party,1365,0,1365,0.62
211,Chandipur,6,Swapan Kumar Bhowmik,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),470,5,475,0.22
211,Chandipur,7,Arup Kumar Sahoo,Independent,589,3,592,0.27
211,Chandipur,8,NOTA,None of the Above,726,10,736,0.33
212,Patashpur,1,AMBUJAKSHA MAHANTI,Bharatiya Janata Party,94402,903,95305,45.64
212,Patashpur,2,UTTAM BARIK,All India Trinamool Congress,104268,1031,105299,50.42
212,Patashpur,3,SAIKAT GIRI,Communist Party of India,6525,106,6631,3.18
212,Patashpur,4,SURJYENDU BIKASH PATRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),721,10,731,0.35
212,Patashpur,5,NOTA,None of the Above,856,5,861,0.41
213,Kanthi Uttar,1,TARUN KUMAR JANA,All India Trinamool Congress,103116,1078,104194,45.62
213,Kanthi Uttar,2,SUTANU MAITY,Communist Party of India  (Marxist),6432,72,6504,2.85
213,Kanthi Uttar,3,SUMITA SINHA,Bharatiya Janata Party,112677,847,113524,49.7
213,Kanthi Uttar,4,PANCHANAN DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),767,6,773,0.34
213,Kanthi Uttar,5,BISWANATH DAS,Indian Unity Centre,198,0,198,0.09
213,Kanthi Uttar,6,DEBASIS DAS,Independent,213,0,213,0.09
213,Kanthi Uttar,7,PRABIR MISHRA,Independent,864,2,866,0.38
213,Kanthi Uttar,8,LIRIKA MUKTAR,Independent,649,3,652,0.29
213,Kanthi Uttar,9,NOTA,None of the Above,1486,6,1492,0.65
214,Bhagabanpur,1,ARDHENDU MAITY,All India Trinamool Congress,93228,703,93931,42.19
214,Bhagabanpur,2,RABINDRANATH MAITY,Bharatiya Janata Party,120633,847,121480,54.56
214,Bhagabanpur,3,SHIU MAITI,Indian National Congress,5192,82,5274,2.37
214,Bhagabanpur,4,ASOKTARU PRADHAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),938,8,946,0.42
214,Bhagabanpur,5,NOTA,None of the Above,1013,6,1019,0.46
215,Khejuri,1,PARTHA PRATIM DAS,All India Trinamool Congress,91814,628,92442,43.48
215,Khejuri,2,SANTANU PRAMANIK,Bharatiya Janata Party,109697,710,110407,51.93
215,Khejuri,3,HIMANGSHU DAS,Communist Party of India  (Marxist),7747,65,7812,3.67
215,Khejuri,4,Somnath Mandal,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),817,7,824,0.39
215,Khejuri,5,NOTA,None of the Above,1129,7,1136,0.53
216,Kanthi Dakshin,1,ANURUP PANDA,Communist Party of India,5895,119,6014,3.09
216,Kanthi Dakshin,2,ARUP KUMAR DAS,Bharatiya Janata Party,97499,978,98477,50.58
216,Kanthi Dakshin,3,JYOTIRMOY KAR,All India Trinamool Congress,87257,927,88184,45.3
216,Kanthi Dakshin,4,SHRABANI PAHARI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1130,6,1136,0.58
216,Kanthi Dakshin,5,NOTA,None of the Above,863,7,870,0.45
217,Ramnagar,1,AKHIL GIRI,All India Trinamool Congress,111870,752,112622,50.72
217,Ramnagar,2,SABYASACHI JANA,Communist Party of India  (Marxist),6657,94,6751,3.04
217,Ramnagar,3,SWADESH RANJAN NAYAK,Bharatiya Janata Party,99477,628,100105,45.08
217,Ramnagar,4,ARATI PAHARI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),942,2,944,0.43
217,Ramnagar,5,TRAYEE PRADHAN,Right to Recall Party,399,6,405,0.18
217,Ramnagar,6,NOTA,None of the Above,1230,3,1233,0.56
218,Egra,1,ARUP DASH,Bharatiya Janata Party,106357,915,107272,44.55
218,Egra,2,TARUN KUMAR MAITY,All India Trinamool Congress,124805,958,125763,52.22
218,Egra,3,MANAS KUMAR KARMAHAPATRA,Indian National Congress,4997,89,5086,2.11
218,Egra,4,JAGADIS SAU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1290,13,1303,0.54
218,Egra,5,NOTA,None of the Above,1388,5,1393,0.58
219,Dantan,1,BIKRAM CHANDRA PRADHAN,All India Trinamool Congress,94609,600,95209,48.13
219,Dantan,2,Saktipada Nayak,Bharatiya Janata Party,93834,752,94586,47.82
219,Dantan,3,SISIR KUMAR PATRA,Communist Party of India,5556,96,5652,2.86
219,Dantan,4,SUBHAS DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1096,5,1101,0.56
219,Dantan,5,NOTA,None of the Above,1245,5,1250,0.63
220,Nayagram,1,DULAL MURMU,All India Trinamool Congress,99825,1078,100903,52.46
220,Nayagram,2,BAKUL MURMU,Bharatiya Janata Party,77089,1060,78149,40.63
220,Nayagram,3,SHYAM MANDI,Bahujan Samaj Party,1844,14,1858,0.97
220,Nayagram,4,HARIPADA SAREN,Communist Party of India  (Marxist),5755,108,5863,3.05
220,Nayagram,5,KALICHARAN BESHRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),685,4,689,0.36
220,Nayagram,6,BIDHAN CHANDRA SING,Independent,896,9,905,0.47
220,Nayagram,7,SHYAMLAL HANSDA,Independent,897,4,901,0.47
220,Nayagram,8,NOTA,None of the Above,3077,9,3086,1.6
